,departamento,ID,lat,lon,in_departamentos,empleo,clae2,clae2_desc,empleo_rep
607184,Comuna 5,262525256G6558P7687711313134309035,-34.618,-58.418,2035,b. 10-49,85,Enseñanza,25
607186,Comuna 5,27161616P07070G51G3838388275035,-34.625,-58.42,2035,c. 50-199,85,Enseñanza,125
607187,Comuna 5,2856565628225GG5GG1717177942035,-34.614,-58.419,2035,c. 50-199,85,Enseñanza,125
607190,Comuna 6,2536363621G078605G1212125756042,-34.618,-58.451,2042,c. 50-199,85,Enseñanza,125
607191,Comuna 6,2749494927G1065026454545478042,-34.614,-58.445,2042,b. 10-49,85,Enseñanza,25
607192,Comuna 6,29040404P016276G0G2626269900042,-34.617,-58.45,2042,b. 10-49,85,Enseñanza,25
607193,Comuna 7,202121212PP5MG26GG1313134505049,-34.627,-58.47,2049,b. 10-49,85,Enseñanza,25
607194,Comuna 7,204444445600MGM07667501010107219049,-34.628,-58.432,2049,b. 10-49,85,Enseñanza,25
607196,Comuna 7,2369696915127P2M551010108084049,-34.628,-58.432,2049,b. 10-49,85,Enseñanza,25
607198,Comuna 7,2696969615127P2M5G1010109952049,-34.628,-58.432,2049,b. 10-49,85,Enseñanza,25
607199,Comuna 9,26969696P012081M552525251150063,-34.648,-58.506,2063,b. 10-49,85,Enseñanza,25
607215,Esteban Echeverría,60252525P0P508GM0G3030307918260,-34.816,-58.446,6260,b. 10-49,85,Enseñanza,25
607216,Esteban Echeverría,6349494925P00782G61414147963260,-34.814,-58.461,6260,c. 50-199,85,Enseñanza,125
607220,Esteban Echeverría,6525252525P00782GG141414834260,-34.814,-58.461,6260,b. 10-49,85,Enseñanza,25
607221,Esteban Echeverría,668989896PPP7502153737372849260,-34.819,-58.458,6260,c. 50-199,85,Enseñanza,125
607222,Esteban Echeverría,6764646425P00782G71414148475260,-34.817,-58.467,6260,b. 10-49,85,Enseñanza,25
607224,Exaltación de la Cruz,624949492P62P1G58G1313134750266,-34.34,-59.0,6266,b. 10-49,85,Enseñanza,25
607226,Florencio Varela,600101016G600M28P70111313135545274,-34.798,-58.275,6274,b. 10-49,85,Enseñanza,25
607227,Florencio Varela,610000002MM1P007PG2020207009274,-34.803,-58.275,6274,b. 10-49,85,Enseñanza,25
607228,Florencio Varela,620909092G8GP717MG1414149279274,-34.78,-58.27,6274,b. 10-49,85,Enseñanza,25
607229,Florencio Varela,63565656P01706P1MG2626261515274,-34.812,-58.273,6274,b. 10-49,85,Enseñanza,25
607250,General Rodríguez,64010101P0066M2G052323239837364,-34.6,-58.97,6364,b. 10-49,85,Enseñanza,25
607252,General San Martín,6024242425P76MG62G1414145477371,-34.559,-58.559,6371,c. 50-199,85,Enseñanza,125
607254,General San Martín,60696969P07122027G3838386270371,-34.533,-58.573,6371,b. 10-49,85,Enseñanza,25
607255,General San Martín,61898989P0576P6P5G3333338706371,-34.552,-58.551,6371,b. 10-49,85,Enseñanza,25
607256,General San Martín,638181812875P7PG7M1717177685371,-34.544,-58.564,6371,b. 10-49,85,Enseñanza,25
607259,General San Martín,673636362875P7PG7G1717174357371,-34.556,-58.55,6371,b. 10-49,85,Enseñanza,25
607260,General San Martín,678181812200M5562G4545451452371,-34.577,-58.546,6371,b. 10-49,85,Enseñanza,25
607261,General San Martín,68000000P0260G757G2828289575371,-34.554,-58.548,6371,b. 10-49,85,Enseñanza,25
607262,General San Martín,684949492875P7PG751717178478371,-34.554,-58.552,6371,b. 10-49,85,Enseñanza,25
607276,Hurlingham,630909096MPMGP116G4141417455408,-34.62,-58.64,6408,b. 10-49,85,Enseñanza,25
607277,Hurlingham,6425252512801MGM1G8787879672408,-34.6,-58.63,6408,c. 50-199,85,Enseñanza,125
607278,Hurlingham,656161611G1062G6280114444448161408,-34.61,-58.63,6408,b. 10-49,85,Enseñanza,25
607279,Hurlingham,6636363666P0G8M70680M1414149647408,-34.58,-58.64,6408,c. 50-199,85,Enseñanza,125
607280,Ituzaingó,63818181767PGG78GP72020203270410,-34.634,-58.703,6410,b. 10-49,85,Enseñanza,25
607281,Ituzaingó,6441414122P27G820G1212129742410,-34.635,-58.663,6410,b. 10-49,85,Enseñanza,25
607282,Ituzaingó,65767676P05788M17G3333332831410,-34.624,-58.716,6410,b. 10-49,85,Enseñanza,25
607283,Ituzaingó,671616168057057MPG5151519273410,-34.661,-58.664,6410,c. 50-199,85,Enseñanza,125
607284,Ituzaingó,683636366G7205G25G5050505691410,-34.663,-58.674,6410,c. 50-199,85,Enseñanza,125
607285,José C. Paz,610909092G00P7M0254545456627412,-34.49,-58.78,6412,b. 10-49,85,Enseñanza,25
607286,José C. Paz,65000000251M01GPPP1414148703412,-34.52,-58.74,6412,b. 10-49,85,Enseñanza,25
607288,José C. Paz,68212121251M01GPPG1414146809412,-34.52,-58.74,6412,c. 50-199,85,Enseñanza,125
607292,La Matanza,604141417081557PM07MP1919199591427,-34.777,-58.629,6427,b. 10-49,85,Enseñanza,25
607293,La Matanza,6064646420PMG0751667505050505517427,-34.719,-58.534,6427,b. 10-49,85,Enseñanza,25
607294,La Matanza,60696969277P1P2G6G1616163616427,-34.642,-58.568,6427,c. 50-199,85,Enseñanza,125
607295,La Matanza,6125252525P707087G1414146448427,-34.697,-58.588,6427,c. 50-199,85,Enseñanza,125
607296,La Matanza,612525252M86587P7G191919832427,-34.639,-58.568,6427,c. 50-199,85,Enseñanza,125
607297,La Matanza,617676762MM52G65PG2121217481427,-34.638,-58.563,6427,c. 50-199,85,Enseñanza,125
607298,La Matanza,624444446P7716MP7G2727274918427,-34.723,-58.517,6427,c. 50-199,85,Enseñanza,125
607301,La Matanza,668181812G0P51M86G1313133549427,-34.675,-58.567,6427,b. 10-49,85,Enseñanza,25
607303,La Matanza,6800000071587088G54242425605427,-34.65,-58.568,6427,b. 10-49,85,Enseñanza,25
607306,Lanús,6001010186216610156060603139434,-34.721,-58.364,6434,b. 10-49,85,Enseñanza,25
607307,Lanús,61040404P021P7P12G272727669434,-34.733,-58.404,6434,c. 50-199,85,Enseñanza,125
607308,Lanús,643636366GP12P871667501313134055434,-34.705,-58.387,6434,b. 10-49,85,Enseñanza,25
607309,Lanús,666969697P168P8GPG4444444329434,-34.702,-58.397,6434,b. 10-49,85,Enseñanza,25
607311,Lomas de Zamora,620000001M5GG88GPG1111111653490,-34.76,-58.408,6490,c. 50-199,85,Enseñanza,125
607312,Lomas de Zamora,6261616128686PG75G1717173312490,-34.773,-58.381,6490,c. 50-199,85,Enseñanza,125
607313,Lomas de Zamora,6424242428686PG7551717176958490,-34.776,-58.388,6490,b. 10-49,85,Enseñanza,25
607314,Lomas de Zamora,69616161P01MG0285G2626263324490,-34.759,-58.39,6490,c. 50-199,85,Enseñanza,125
607318,Marcos Paz,610000002558P5152G1414142649525,-34.78,-58.84,6525,c. 50-199,85,Enseñanza,125
607321,Merlo,6904040420128727254444449847539,-34.734,-58.701,6539,b. 10-49,85,Enseñanza,25
607323,Morón,60000000P008006GGG242424823568,-34.655,-58.642,6568,b. 10-49,85,Enseñanza,25
607324,Morón,60252525P0P580580G3131315961568,-34.647,-58.595,6568,c. 50-199,85,Enseñanza,125
607325,Morón,61444444107PM016PG7777771727568,-34.646,-58.586,6568,b. 10-49,85,Enseñanza,25
607327,Morón,626969692701P0616G1515157060568,-34.655,-58.632,6568,b. 10-49,85,Enseñanza,25
607328,Morón,6300000020128727274444446839568,-34.66,-58.622,6568,c. 50-199,85,Enseñanza,125
607330,Morón,6796969625P666000G1414145335568,-34.656,-58.613,6568,c. 50-199,85,Enseñanza,125
607331,Morón,6801010120128727264444441794568,-34.66,-58.621,6568,b. 10-49,85,Enseñanza,25
607353,Quilmes,60292929P06G7M7MGG3636369906658,-34.724,-58.252,6658,b. 10-49,85,Enseñanza,25
607354,Quilmes,646161612507G0MMMG141414983658,-34.722,-58.319,6658,b. 10-49,85,Enseñanza,25
607355,Quilmes,65898989P0255GP18G2828288029658,-34.717,-58.269,6658,b. 10-49,85,Enseñanza,25
607357,Quilmes,69414141182515PMG51111113308658,-34.733,-58.251,6658,b. 10-49,85,Enseñanza,25
607358,Quilmes,698484845M186M11M70011111115826658,-34.742,-58.243,6658,b. 10-49,85,Enseñanza,25
607402,San Isidro,620000002G1751002G1313131116756,-34.477,-58.508,6756,c. 50-199,85,Enseñanza,125
607404,San Isidro,63161616P015666P2G4646469540756,-34.52,-58.542,6756,b. 10-49,85,Enseñanza,25
607405,San Isidro,65646464120M11020PM3939397936756,-34.491,-58.524,6756,c. 50-199,85,Enseñanza,125
607413,San Miguel,60969696270155726G1515154875760,-34.565,-58.673,6760,c. 50-199,85,Enseñanza,125
607414,San Miguel,6244444452000008267867979792725760,-34.548,-58.7,6760,c. 50-199,85,Enseñanza,125
607415,San Miguel,6376767676G5MPG6PG4747478041760,-34.541,-58.696,6760,c. 50-199,85,Enseñanza,125
607416,San Miguel,6725252517PG15075667504747475521760,-34.541,-58.696,6760,b. 10-49,85,Enseñanza,25
607423,San Vicente,63818181P01P71MG1G2525252859778,-35.02,-58.42,6778,b. 10-49,85,Enseñanza,25
607429,Tigre,630000005M6P0165667GG1111112878805,-34.422,-58.717,6805,c. 50-199,85,Enseñanza,125
607430,Tigre,672525252GGG8P20264545453947805,-34.473,-58.646,6805,c. 50-199,85,Enseñanza,125
607431,Tres de Febrero,61212121P05M18P2M53434346195840,-34.599,-58.532,6840,c. 50-199,85,Enseñanza,125
607433,Tres de Febrero,652525256M58810M6G404040274840,-34.6,-58.558,6840,b. 10-49,85,Enseñanza,25
607434,Tres de Febrero,67000000P05M18P2MG3434341482840,-34.605,-58.531,6840,b. 10-49,85,Enseñanza,25
607435,Tres de Febrero,680000006P7P28P11G3737378541840,-34.607,-58.568,6840,b. 10-49,85,Enseñanza,25
607445,Vicente López,64242424286P266GGG1717178795861,-34.508,-58.484,6861,b. 10-49,85,Enseñanza,25
607446,Vicente López,66252525207G16202G1212128134861,-34.511,-58.493,6861,b. 10-49,85,Enseñanza,25
607447,Vicente López,66252525228P077G5G1313132174861,-34.521,-58.492,6861,b. 10-49,85,Enseñanza,25
607454,Zárate,6700000076827MMP1G4848484989882,-34.094,-59.028,6882,b. 10-49,85,Enseñanza,25
619725,Almirante Brown,6061616128GP627G2P4545459756028,-34.794,-58.383,6028,b. 10-49,85,Enseñanza,25
619726,Almirante Brown,6100000028GP627G2G4545457585028,-34.794,-58.383,6028,c. 50-199,85,Enseñanza,125
619728,Avellaneda,61161616P001PPG8552222224081035,-34.71,-58.331,6035,b. 10-49,85,Enseñanza,25
619729,Avellaneda,61363636P001PPG85P2222223820035,-34.71,-58.331,6035,b. 10-49,85,Enseñanza,25
619730,Avellaneda,61818181055221G60667503232324829035,-34.665,-58.353,6035,b. 10-49,85,Enseñanza,25
619731,Avellaneda,64252525P001PPG85G2222222585035,-34.71,-58.331,6035,c. 50-199,85,Enseñanza,125
619865,Comuna 1,21040404120670M8254444445810007,-34.615,-58.375,2007,b. 10-49,85,Enseñanza,25
619866,Comuna 1,22000000P0021082062222225647007,-34.606,-58.371,2007,b. 10-49,85,Enseñanza,25
619868,Comuna 1,220404042GM8702GPG1414148807007,-34.608,-58.392,2007,c. 50-199,85,Enseñanza,125
619869,Comuna 1,221616161MP7P71P551111118996007,-34.598,-58.386,2007,c. 50-199,85,Enseñanza,125
619870,Comuna 1,22494949P0021856672222223401007,-34.596,-58.375,2007,b. 10-49,85,Enseñanza,25
619874,Comuna 1,24010101118601028G8383835103007,-34.597,-58.384,2007,b. 10-49,85,Enseñanza,25
619876,Comuna 1,242525256581651PG667504545458577007,-34.611,-58.373,2007,b. 10-49,85,Enseñanza,25
619878,Comuna 1,246464642M8701GP8G1919195693007,-34.611,-58.383,2007,b. 10-49,85,Enseñanza,25
619880,Comuna 1,24898989181751PG2G1010108421007,-34.607,-58.388,2007,c. 50-199,85,Enseñanza,125
619881,Comuna 1,24898989P0PG75616G3030309065007,-34.607,-58.383,2007,b. 10-49,85,Enseñanza,25
619883,Comuna 1,2625252520PG25871G1111116025007,-34.599,-58.378,2007,d. 200-499,85,Enseñanza,350
619884,Comuna 1,26363636P00218566G2222224707007,-34.599,-58.38,2007,b. 10-49,85,Enseñanza,25
619885,Comuna 1,266969692G0GGGP57P1313136356007,-34.603,-58.39,2007,c. 50-199,85,Enseñanza,125
619886,Comuna 1,26818181578M8G1206PPP1010109371007,-34.612,-58.369,2007,c. 50-199,85,Enseñanza,125
619887,Comuna 1,270000002P8116M1MG1313131526007,-34.624,-58.378,2007,b. 10-49,85,Enseñanza,25
619890,Comuna 1,27414141P021P15G254747472552007,-34.609,-58.376,2007,b. 10-49,85,Enseñanza,25
619891,Comuna 1,27494949P02GMPP62G2828285582007,-34.6,-58.376,2007,b. 10-49,85,Enseñanza,25
619895,Comuna 1,281616162MP07PPM8G1818181329007,-34.601,-58.388,2007,b. 10-49,85,Enseñanza,25
619896,Comuna 1,287676762GMPGP522G4545453061007,-34.611,-58.373,2007,b. 10-49,85,Enseñanza,25
619901,Comuna 10,24696969712655560G4242424511070,-34.637,-58.502,2070,b. 10-49,85,Enseñanza,25
619904,Comuna 11,28363636P015M6P6252525251172077,-34.59,-58.508,2077,b. 10-49,85,Enseñanza,25
619905,Comuna 12,21494949P025717MPG2828284220084,-34.583,-58.509,2084,b. 10-49,85,Enseñanza,25
619906,Comuna 12,24969696P02G85087G2828283137084,-34.542,-58.477,2084,b. 10-49,85,Enseñanza,25
619907,Comuna 12,253636366P1026100G3737379410084,-34.575,-58.486,2084,b. 10-49,85,Enseñanza,25
619908,Comuna 13,204949492MM62MG6PG2121213921091,-34.571,-58.461,2091,b. 10-49,85,Enseñanza,25
619910,Comuna 13,217676765P5P8MM62G2626264147091,-34.575,-58.447,2091,b. 10-49,85,Enseñanza,25
619912,Comuna 13,23010101P0PG20858G3030308664091,-34.563,-58.452,2091,b. 10-49,85,Enseñanza,25
619914,Comuna 13,23767676P06815GPG53737373668091,-34.565,-58.464,2091,b. 10-49,85,Enseñanza,25
619916,Comuna 14,22090909P001066GGG2222221426098,-34.588,-58.419,2098,c. 50-199,85,Enseñanza,125
619917,Comuna 14,22212121252820M12G4545459658098,-34.591,-58.421,2098,b. 10-49,85,Enseñanza,25
619919,Comuna 14,23040404278PP0GM2G4545451750098,-34.583,-58.421,2098,b. 10-49,85,Enseñanza,25
619920,Comuna 14,247676762GP2M5152G1313132573098,-34.574,-58.441,2098,b. 10-49,85,Enseñanza,25
619922,Comuna 15,24292929P0P016G1MG2929292228105,-34.599,-58.442,2105,d. 200-499,85,Enseñanza,350
619923,Comuna 15,2584848426866G125G1515153557105,-34.606,-58.443,2105,c. 50-199,85,Enseñanza,125
619924,Comuna 15,258484842P2M270GMG1313136248105,-34.596,-58.495,2105,b. 10-49,85,Enseñanza,25
619925,Comuna 15,26252525P01175GP7G2424243762105,-34.594,-58.432,2105,b. 10-49,85,Enseñanza,25
619927,Comuna 15,278484842285M7GPPG1313131602105,-34.595,-58.429,2105,b. 10-49,85,Enseñanza,25
619928,Comuna 2,21242424P026MMGP252828289532014,-34.599,-58.392,2014,c. 50-199,85,Enseñanza,125
619929,Comuna 2,232121217P6M61GM6G71515153284014,-34.596,-58.39,2014,c. 50-199,85,Enseñanza,125
619930,Comuna 2,232929292P5256088G1313139487014,-34.599,-58.389,2014,c. 50-199,85,Enseñanza,125
619932,Comuna 2,25646464286086G00G1717179799014,-34.6,-58.392,2014,c. 50-199,85,Enseñanza,125
619934,Comuna 2,270000006778M686M667501515158023014,-34.597,-58.39,2014,b. 10-49,85,Enseñanza,25
619935,Comuna 2,2716161626M08M258G1515151205014,-34.596,-58.397,2014,b. 10-49,85,Enseñanza,25
619937,Comuna 3,20363636P0P50PP52G4747477719021,-34.602,-58.394,2021,b. 10-49,85,Enseñanza,25
619938,Comuna 3,209696962P2M828PPG1313138229021,-34.605,-58.395,2021,b. 10-49,85,Enseñanza,25
619940,Comuna 3,21242424P0227PP75G2727274388021,-34.622,-58.398,2021,b. 10-49,85,Enseñanza,25
619941,Comuna 3,212525252MM0PMG5552020204312021,-34.603,-58.397,2021,c. 50-199,85,Enseñanza,125
619942,Comuna 3,21898989P058MPM58G3434347076021,-34.605,-58.398,2021,b. 10-49,85,Enseñanza,25
619944,Comuna 3,22090909P05G8M5PPG3232322213021,-34.599,-58.409,2021,b. 10-49,85,Enseñanza,25
619946,Comuna 3,2361616166PGG5886667501414142917021,-34.603,-58.397,2021,c. 50-199,85,Enseñanza,125
619947,Comuna 3,24212121P0050M251G2323233645021,-34.608,-58.393,2021,b. 10-49,85,Enseñanza,25
619948,Comuna 3,2424242425G62G27GG1414143742021,-34.603,-58.397,2021,c. 50-199,85,Enseñanza,125
619949,Comuna 3,249696962MM0PMG55G202020419021,-34.601,-58.396,2021,c. 50-199,85,Enseñanza,125
619951,Comuna 3,260404042M8718G0PG1919194099021,-34.623,-58.411,2021,b. 10-49,85,Enseñanza,25
619953,Comuna 3,26898989P026MMGP2G2828288476021,-34.603,-58.393,2021,c. 50-199,85,Enseñanza,125
619956,Comuna 3,276969696G180GGG5667501313137533021,-34.605,-58.395,2021,b. 10-49,85,Enseñanza,25
619958,Comuna 3,298989892MM8G7266G2121211222021,-34.608,-58.393,2021,b. 10-49,85,Enseñanza,25
619960,Comuna 5,20494949118G2M5P5M8383834647035,-34.61,-58.429,2035,c. 50-199,85,Enseñanza,125
619963,Comuna 5,250000001MMP26G0GG1111111550035,-34.607,-58.423,2035,b. 10-49,85,Enseñanza,25
619964,Comuna 5,25565656686MG65GG667504545459035,-34.616,-58.429,2035,c. 50-199,85,Enseñanza,125
619967,Comuna 5,282525252MM521G25G2121217383035,-34.616,-58.418,2035,b. 10-49,85,Enseñanza,25
619968,Comuna 5,29000000270PG2721G1515158245035,-34.614,-58.422,2035,c. 50-199,85,Enseñanza,125
619969,Comuna 5,292121212MM51M15P52121216682035,-34.614,-58.414,2035,c. 50-199,85,Enseñanza,125
619970,Comuna 6,222121212MM228G205202020409042,-34.624,-58.45,2042,b. 10-49,85,Enseñanza,25
619971,Comuna 6,288181812026105125444444900042,-34.624,-58.45,2042,b. 10-49,85,Enseñanza,25
619972,Comuna 7,2025252527812GMP2G4545452795049,-34.638,-58.424,2049,c. 50-199,85,Enseñanza,125
619975,Comuna 7,25252525P05PG6MP2G4747479397049,-34.625,-58.457,2049,c. 50-199,85,Enseñanza,125
619976,Comuna 7,27252525P0P6M87G7G3131312201049,-34.637,-58.471,2049,c. 50-199,85,Enseñanza,125
619978,Comuna 7,29090909P061810P0G3434346741049,-34.623,-58.461,2049,b. 10-49,85,Enseñanza,25
619979,Comuna 7,295656562M886561MG1919192915049,-34.631,-58.457,2049,b. 10-49,85,Enseñanza,25
619980,Comuna 9,27252525P05758P56G3333336386063,-34.64,-58.526,2063,b. 10-49,85,Enseñanza,25
620051,General San Martín,609696966M8M5502GP81313134287371,-34.578,-58.539,6371,b. 10-49,85,Enseñanza,25
620052,General San Martín,626969696M6G68101G4747473397371,-34.545,-58.573,6371,c. 50-199,85,Enseñanza,125
620096,La Matanza,61646464P01777M72G2626269411427,-34.769,-58.647,6427,b. 10-49,85,Enseñanza,25
620097,La Matanza,6189898970815578207MP1919196134427,-34.74,-58.674,6427,b. 10-49,85,Enseñanza,25
620098,La Matanza,6344444418G5P661811764949491989427,-34.785,-58.629,6427,b. 10-49,85,Enseñanza,25
620101,La Matanza,6956565670815578208081919199847427,-34.777,-58.629,6427,b. 10-49,85,Enseñanza,25
620104,La Plata,604444442G0GGGP5751313132979441,-34.917,-57.948,6441,b. 10-49,85,Enseñanza,25
620106,La Plata,622121212G0GGGP5781313137936441,-34.919,-57.942,6441,c. 50-199,85,Enseñanza,125
620107,La Plata,6225252512761G116G8787878292441,-34.916,-57.959,6441,d. 200-499,85,Enseñanza,350
620108,La Plata,6364646418858P771P1111117990441,-34.913,-57.954,6441,c. 50-199,85,Enseñanza,125
620112,La Plata,672525251282P57GMP8888887278441,-34.941,-57.953,6441,b. 10-49,85,Enseñanza,25
620114,La Plata,69767676268G8M202P1515152184441,-34.921,-57.938,6441,b. 10-49,85,Enseñanza,25
620117,Lanús,65767676P08GGG002G4343434621434,-34.688,-58.415,6434,b. 10-49,85,Enseñanza,25
620124,Lomas de Zamora,66010101P02GP6M6PG2828288078490,-34.757,-58.407,6490,c. 50-199,85,Enseñanza,125
620125,Lomas de Zamora,661616162M0P7M718G181818728490,-34.758,-58.398,6490,b. 10-49,85,Enseñanza,25
620126,Lomas de Zamora,670000005GM6M65122G69292922960490,-34.77,-58.422,6490,b. 10-49,85,Enseñanza,25
620127,Lomas de Zamora,67242424P06GM806GG3636365922490,-34.759,-58.4,6490,b. 10-49,85,Enseñanza,25
620128,Lomas de Zamora,67969696P00187MG2G2222229000490,-34.756,-58.405,6490,b. 10-49,85,Enseñanza,25
620130,Luján,64000000270585M70G1515158395497,-34.576,-59.109,6497,c. 50-199,85,Enseñanza,125
620132,Luján,69898989P02GM768MG2828287120497,-34.57,-59.098,6497,b. 10-49,85,Enseñanza,25
620136,Merlo,6200000067G67G5M7G2323234754539,-34.662,-58.73,6539,b. 10-49,85,Enseñanza,25
620137,Merlo,64565656P00028MM5G2222228647539,-34.666,-58.738,6539,b. 10-49,85,Enseñanza,25
620138,Merlo,6561616108PGM620M2P051232323794539,-34.673,-58.724,6539,b. 10-49,85,Enseñanza,25
620144,Moreno,679696968P7M75085G1212129167560,-34.644,-58.788,6560,c. 50-199,85,Enseñanza,125
620147,Morón,604141411757555P0G1010103246568,-34.646,-58.586,6568,c. 50-199,85,Enseñanza,125
620149,Morón,630000001757555P0P10101072568,-34.646,-58.586,6568,b. 10-49,85,Enseñanza,25
620150,Morón,66252525P06G6G8G8G3535353721568,-34.655,-58.641,6568,b. 10-49,85,Enseñanza,25
620151,Morón,67444444288P8107M5181818969568,-34.634,-58.569,6568,c. 50-199,85,Enseñanza,125
620153,Morón,69696969288P8107M61818185785568,-34.647,-58.622,6568,b. 10-49,85,Enseñanza,25
620173,Pilar,62363636M61G87M67G3535353775638,-34.456,-58.899,6638,b. 10-49,85,Enseñanza,25
620174,Pilar,64363636286086G0081717176483638,-34.446,-58.869,6638,b. 10-49,85,Enseñanza,25
620175,Pilar,65161616P0P120516G2929292217638,-34.456,-58.91,6638,b. 10-49,85,Enseñanza,25
620178,Quilmes,60040404P0000G6PM5222222721658,-34.718,-58.256,6658,b. 10-49,85,Enseñanza,25
620179,Quilmes,612525257760M28P254949491422658,-34.717,-58.264,6658,b. 10-49,85,Enseñanza,25
620181,Quilmes,630101012MG1P0288G1818182125658,-34.769,-58.272,6658,c. 50-199,85,Enseñanza,125
620182,Quilmes,686969692MM211266G2020209014658,-34.769,-58.272,6658,c. 50-199,85,Enseñanza,125
620184,Quilmes,699696961M5G87G22G1111119682658,-34.769,-58.272,6658,c. 50-199,85,Enseñanza,125
620237,San Fernando,672424245GM6M65122G69292928369749,-34.462,-58.564,6749,b. 10-49,85,Enseñanza,25
620249,San Isidro,66848484P025MG557G2828281835756,-34.47,-58.514,6756,b. 10-49,85,Enseñanza,25
620250,San Isidro,680000002G85M772PG1414147708756,-34.48,-58.504,6756,b. 10-49,85,Enseñanza,25
